"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"4535",4535,49229346,492229,934630,"Northern Pike","Northern Pike","2010-06-21",2010,"2010-06-21","2010-06-22",560,560,940,940,2,2,0.28,"Cleithrum",5,7,"15-4431-54685",15656,12121,"1","Yes",305884,49.37472222,93.775,"Mid","2010"
"4536",4536,49229346,492229,934630,"Northern Pike","Northern Pike","2010-06-21",2010,"2010-06-21","2010-06-22",552,552,1000,1000,2,2,0.54,"Cleithrum",5,8,"15-4431-54685",15657,12133,"1","Yes",306052,49.37472222,93.775,"Mid","2010"
"4537",4537,49229346,492229,934630,"Northern Pike","Northern Pike","2010-06-21",2010,"2010-06-21","2010-06-22",539,539,1000,1000,2,2,0.4,"Cleithrum",4,7,"15-4431-54685",15658,12132,"1","Yes",305891,49.37472222,93.775,"Mid","2010"
"4538",4538,49229346,492229,934630,"Northern Pike","Northern Pike","2010-06-21",2010,"2010-06-21","2010-06-22",486,486,590,590,2,2,0.33,"Cleithrum",6,7,"15-4431-54685",15660,12143,"1","Yes",305898,49.37472222,93.775,"Mid","2010"
"4540",4540,49229354,492229,935422,"Northern Pike","Northern Pike","2010-06-14",2010,"2010-06-14","2010-06-15",876,876,4660,4660,2,2,0.59,"Cleithrum",9,6,"15-4342-54693",15665,12804,"1","Yes",294886,49.37472222,93.90611111,"Mid","2010"
"4541",4541,49229354,492229,935422,"Northern Pike","Northern Pike","2010-06-14",2010,"2010-06-14","2010-06-15",557,557,940,940,2,2,0.41,"Cleithrum",5,7,"15-4342-54693",15671,12785,"1","Yes",294788,49.37472222,93.90611111,"Mid","2010"
"4542",4542,49229354,492229,935422,"Northern Pike","Northern Pike","2010-06-14",2010,"2010-06-14","2010-06-15",530,530,846,846,1,1,0.3,"Cleithrum",6,7,"15-4342-54693",15672,12787,"1","Yes",294807,49.37472222,93.90611111,"Mid","2010"
"4543",4543,49229354,492229,935422,"Northern Pike","Northern Pike","2010-06-14",2010,"2010-06-14","2010-06-15",520,520,871,871,1,1,0.16,"Cleithrum",4,8,"15-4342-54693",15673,12788,"1","Yes",294808,49.37472222,93.90611111,"Mid","2010"
"4544",4544,49229354,492229,935422,"Northern Pike","Northern Pike","2010-06-14",2010,"2010-06-14","2010-06-15",519,519,840,840,1,1,0.21,"Cleithrum",4,7,"15-4342-54693",15674,12786,"1","Yes",294806,49.37472222,93.90611111,"Mid","2010"
"4552",4552,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",627,627,1359,1359,1,1,0.3,"Cleithrum",6,8,"16-3319-54724",15709,25670,"1","Yes",176500,49.39,89.32944444,"Mid","2008"
"4553",4553,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",650,650,1261,1261,4,4,0.64,"Cleithrum",7,6,"16-3319-54724",15710,25675,"1","Yes",176682,49.39,89.32944444,"Mid","2008"
"4554",4554,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",604,604,1322,1322,4,4,0.3,"Cleithrum",5,7,"16-3319-54724",15711,25673,"1","Yes",176680,49.39,89.32944444,"Mid","2008"
"4555",4555,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",659,659,1425,1425,4,4,0.56,"Cleithrum",7,7,"16-3319-54724",15712,25672,"1","Yes",176679,49.39,89.32944444,"Mid","2008"
"4556",4556,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",600,600,912,912,1,1,0.48,"Cleithrum",7,6,"16-3319-54724",15713,25669,"1","Yes",176499,49.39,89.32944444,"Mid","2008"
"4557",4557,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",485,485,683,683,4,4,0.19,"Cleithrum",4,6,"16-3319-54724",15714,25671,"1","Yes",176678,49.39,89.32944444,"Mid","2008"
"4558",4558,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",616,616,1173,1173,2,2,0.35,"Cleithrum",5,8,"16-3319-54724",15715,25665,"1","Yes",176673,49.39,89.32944444,"Mid","2008"
"4559",4559,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",659,659,1263,1263,2,2,0.6,"Cleithrum",6,7,"16-3319-54724",15716,25660,"1","Yes",176665,49.39,89.32944444,"Mid","2008"
"4560",4560,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",710,710,1665,1665,2,2,0.5,"Cleithrum",7,6,"16-3319-54724",15717,25662,"1","Yes",176663,49.39,89.32944444,"Mid","2008"
"4561",4561,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",588,588,935,935,2,2,0.35,"Cleithrum",4,7,"16-3319-54724",15718,25666,"1","Yes",176674,49.39,89.32944444,"Mid","2008"
"4562",4562,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",667,667,1262,1262,4,4,0.51,"Cleithrum",7,5,"16-3319-54724",15719,25663,"1","Yes",176664,49.39,89.32944444,"Mid","2008"
"4563",4563,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",594,594,1050,1050,2,2,0.23,"Cleithrum",5,8,"16-3319-54724",15720,25661,"1","Yes",176662,49.39,89.32944444,"Mid","2008"
"4564",4564,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",559,559,940,940,1,1,0.25,"Cleithrum",5,6,"16-3319-54724",15721,25668,"1","Yes",176676,49.39,89.32944444,"Mid","2008"
"4565",4565,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",640,640,1333,1333,2,2,0.42,"Cleithrum",7,6,"16-3319-54724",15722,25667,"1","Yes",176675,49.39,89.32944444,"Mid","2008"
"4566",4566,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",565,565,772,772,2,2,0.53,"Cleithrum",4,7,"16-3319-54724",15723,25664,"1","Yes",176672,49.39,89.32944444,"Mid","2008"
"4567",4567,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",611,611,1150,1150,2,2,0.43,"Cleithrum",7,6,"16-3319-54724",15724,25653,"1","Yes",176496,49.39,89.32944444,"Mid","2008"
"4568",4568,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",672,672,1055,1055,2,2,0.73,"Cleithrum",8,5,"16-3319-54724",15725,25659,"1","Yes",176656,49.39,89.32944444,"Mid","2008"
"4569",4569,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",588,588,905,905,2,2,0.41,"Cleithrum",4,6,"16-3319-54724",15726,25658,"1","Yes",176655,49.39,89.32944444,"Mid","2008"
"4570",4570,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",623,623,1200,1200,1,1,0.44,"Cleithrum",5,6,"16-3319-54724",15727,25657,"1","Yes",176654,49.39,89.32944444,"Mid","2008"
"4571",4571,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",542,542,892,892,1,1,0.33,"Cleithrum",5,6,"16-3319-54724",15728,25656,"1","Yes",176653,49.39,89.32944444,"Mid","2008"
"4572",4572,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",580,580,1055,1055,1,1,0.58,"Cleithrum",5,7,"16-3319-54724",15729,25652,"1","Yes",176495,49.39,89.32944444,"Mid","2008"
"4573",4573,49238919,492324,891946,"Northern Pike","Northern Pike","2008-08-23",2008,"2008-08-22","2008-08-23",390,390,250,250,4,4,0.22,"Cleithrum",2,9,"16-3319-54724",15731,25654,"1","Yes",176651,49.39,89.32944444,"Mid","2008"
"4580",4580,49239218,492323,921828,"Northern Pike","Northern Pike","2010-07-06",2010,"2010-07-06","2010-07-07",741,741,2232,2232,2,2,0.49,"Cleithrum",7,6,"15-5503-54708",15753,16724,"1","Yes",321093,49.38972222,92.30777778,"Mid","2010"
"4592",4592,49239218,492323,921828,"Northern Pike","Northern Pike","2010-07-06",2010,"2010-07-05","2010-07-06",866,866,4072,4072,2,2,0.54,"Cleithrum",9,7,"15-5503-54708",15751,16706,"1","Yes",320760,49.38972222,92.30777778,"Mid","2010"
"4593",4593,49239218,492323,921828,"Northern Pike","Northern Pike","2010-07-06",2010,"2010-07-05","2010-07-06",750,750,2179,2179,1,1,0.89,"Cleithrum",9,6,"15-5503-54708",15752,16704,"1","Yes",320844,49.38972222,92.30777778,"Mid","2010"
"4594",4594,49239218,492323,921828,"Northern Pike","Northern Pike","2010-07-06",2010,"2010-07-05","2010-07-06",690,690,1989,1989,2,2,0.45,"Cleithrum",6,5,"15-5503-54708",15754,16708,"1","Yes",320871,49.38972222,92.30777778,"Mid","2010"
"4595",4595,49239218,492323,921828,"Northern Pike","Northern Pike","2010-07-06",2010,"2010-07-05","2010-07-06",640,640,1548,1548,2,2,0.49,"Cleithrum",7,6,"15-5503-54708",15757,16707,"1","Yes",320870,49.38972222,92.30777778,"Mid","2010"
"4601",4601,49248043,492457,804315,"Northern Pike","Northern Pike","2010-08-10",2010,"2010-08-09","2010-08-10",896,896,3700,3700,1,1,1.4,"Cleithrum",9,6,"17-5202-54735",15769,1186,"1","Yes",323148,49.41583333,80.72083333,"Mid","2010"
"4602",4602,49248043,492457,804315,"Northern Pike","Northern Pike","2010-08-10",2010,"2010-08-09","2010-08-10",666,666,1850,1850,2,2,0.62,"Cleithrum",6,7,"17-5202-54735",15770,1175,"1","Yes",323101,49.41583333,80.72083333,"Mid","2010"
"4603",4603,49248043,492457,804315,"Northern Pike","Northern Pike","2010-08-10",2010,"2010-08-09","2010-08-10",646,646,1450,1450,2,2,1.2,"Cleithrum",7,5,"17-5202-54735",15771,1177,"1","Yes",323103,49.41583333,80.72083333,"Mid","2010"
"4604",4604,49248043,492457,804315,"Northern Pike","Northern Pike","2010-08-10",2010,"2010-08-09","2010-08-10",440,440,450,450,2,2,0.42,"Cleithrum",3,8,"17-5202-54735",15772,1187,"1","Yes",323149,49.41583333,80.72083333,"Mid","2010"
"4605",4605,49248043,492457,804315,"Northern Pike","Northern Pike","2010-08-10",2010,"2010-08-09","2010-08-10",394,394,340,340,2,2,0.3,"Cleithrum",3,6,"17-5202-54735",15773,1184,"1","Yes",323137,49.41583333,80.72083333,"Mid","2010"
"4606",4606,49248043,492457,804315,"Northern Pike","Northern Pike","2010-08-10",2010,"2010-08-09","2010-08-10",328,328,180,180,1,1,0.2,"Cleithrum",2,8,"17-5202-54735",15774,1181,"1","Yes",323118,49.41583333,80.72083333,"Mid","2010"
"4615",4615,49249008,492423,900720,"Northern Pike","Northern Pike","2008-08-05",2008,"2008-08-05","2008-08-06",535,535,918,918,1,1,0.38,"Cleithrum",5,8,"15-7088-54764",15783,25701,"1","Yes",179139,49.40638889,90.12222222,"Mid","2008"
"4629",4629,49249008,492423,900720,"Northern Pike","Northern Pike","2008-08-05",2008,"2008-08-05","2008-08-06",540,540,832,832,1,1,0.35,"Cleithrum",3,8,"15-7088-54764",15808,25705,"1","Yes",178920,49.40638889,90.12222222,"Mid","2008"
"4630",4630,49249008,492423,900720,"Northern Pike","Northern Pike","2008-08-05",2008,"2008-08-05","2008-08-06",755,755,2721,2721,2,2,0.73,"Cleithrum",11,6,"15-7088-54764",15809,25704,"1","Yes",178919,49.40638889,90.12222222,"Mid","2008"
"4631",4631,49249008,492423,900720,"Northern Pike","Northern Pike","2008-08-05",2008,"2008-08-05","2008-08-06",705,705,2045,2045,2,2,0.72,"Cleithrum",8,8,"15-7088-54764",15810,25703,"1","Yes",178918,49.40638889,90.12222222,"Mid","2008"
"4632",4632,49249008,492423,900720,"Northern Pike","Northern Pike","2008-08-05",2008,"2008-08-05","2008-08-06",710,710,2099,2099,2,2,0.68,"Cleithrum",6,8,"15-7088-54764",15811,25702,"1","Yes",178880,49.40638889,90.12222222,"Mid","2008"
"4646",4646,49249247,492425,924744,"Northern Pike","Northern Pike","2010-08-22",2010,"2010-08-22","2010-08-23",601,601,1400,1400,1,1,0.35,"Cleithrum",4,7,"15-5149-54725",15849,17177,"1","Yes",362416,49.40694444,92.79555556,"Mid","2010"
"4647",4647,49249247,492425,924744,"Northern Pike","Northern Pike","2010-08-22",2010,"2010-08-22","2010-08-23",506,506,845,845,1,1,0.28,"Cleithrum",4,7,"15-5149-54725",15852,17178,"1","Yes",362524,49.40694444,92.79555556,"Mid","2010"
"4648",4648,49249247,492425,924744,"Northern Pike","Northern Pike","2010-08-22",2010,"2010-08-22","2010-08-23",438,438,603,603,2,2,0.15,"Cleithrum",2,6,"15-5149-54725",15853,17208,"1","Yes",362309,49.40694444,92.79555556,"Mid","2010"
"4660",4660,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",578,578,1100,1100,1,1,0.46,"Cleithrum",5,8,"16-6420-54760",15874,4832,"1","Yes",391462,49.42194444,85.04194444,"Mid","2011"
"4661",4661,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",650,650,1500,1500,2,2,0.62,"Cleithrum",8,7,"16-6420-54760",15875,4836,"1","Yes",391035,49.42194444,85.04194444,"Mid","2011"
"4662",4662,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",584,584,1260,1260,2,2,0.51,"Cleithrum",6,8,"16-6420-54760",15876,4837,"1","Yes",391036,49.42194444,85.04194444,"Mid","2011"
"4663",4663,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",582,582,700,700,2,2,0.55,"Cleithrum",8,7,"16-6420-54760",15877,4831,"1","Yes",391461,49.42194444,85.04194444,"Mid","2011"
"4664",4664,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",548,548,860,860,2,2,0.26,"Cleithrum",5,7,"16-6420-54760",15878,4835,"1","Yes",391034,49.42194444,85.04194444,"Mid","2011"
"4665",4665,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",502,502,750,750,2,2,0.26,"Cleithrum",4,8,"16-6420-54760",15879,4834,"1","Yes",391031,49.42194444,85.04194444,"Mid","2011"
"4666",4666,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-21",2011,"2011-06-20","2011-06-21",454,454,560,560,1,1,0.2,"Cleithrum",4,7,"16-6420-54760",15880,4833,"1","Yes",391627,49.42194444,85.04194444,"Mid","2011"
"4670",4670,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-22",2011,"2011-06-21","2011-06-22",845,845,3850,3850,1,1,1.5,"Cleithrum",15,7,"16-6420-54760",15884,4809,"1","Yes",391445,49.42194444,85.04194444,"Mid","2011"
"4676",4676,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-22",2011,"2011-06-21","2011-06-22",771,771,2750,2750,2,2,1.4,"Cleithrum",11,7,"16-6420-54760",15890,4830,"1","Yes",391459,49.42194444,85.04194444,"Mid","2011"
"4677",4677,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-23",2011,"2011-06-22","2011-06-23",574,574,1150,1150,1,1,0.41,"Cleithrum",7,7,"16-6420-54760",15891,4804,"1","Yes",392018,49.42194444,85.04194444,"Mid","2011"
"4683",4683,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-23",2011,"2011-06-22","2011-06-23",534,534,710,710,2,2,0.36,"Cleithrum",5,9,"16-6420-54760",15897,4803,"1","Yes",391769,49.42194444,85.04194444,"Mid","2011"
"4684",4684,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-24",2011,"2011-06-23","2011-06-24",736,736,2050,2050,2,2,0.44,"Cleithrum",6,8,"16-6420-54760",15898,4794,"1","Yes",391858,49.42194444,85.04194444,"Mid","2011"
"4685",4685,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-24",2011,"2011-06-23","2011-06-24",713,713,2240,2240,2,2,0.76,"Cleithrum",7,9,"16-6420-54760",15899,4797,"1","Yes",391896,49.42194444,85.04194444,"Mid","2011"
"4686",4686,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-24",2011,"2011-06-23","2011-06-24",614,614,1290,1290,1,1,0.74,"Cleithrum",5,9,"16-6420-54760",15900,4795,"1","Yes",391752,49.42194444,85.04194444,"Mid","2011"
"4687",4687,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-24",2011,"2011-06-23","2011-06-24",556,556,1050,1050,1,1,0.23,"Cleithrum",4,8,"16-6420-54760",15901,4796,"1","Yes",391895,49.42194444,85.04194444,"Mid","2011"
"4691",4691,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-24","2011-06-25",884,884,4725,4725,2,2,1.2,"Cleithrum",11,7,"16-6420-54760",15905,4867,"1","Yes",391745,49.42194444,85.04194444,"Mid","2011"
"4692",4692,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-24","2011-06-25",594,594,1290,1290,1,1,0.26,"Cleithrum",7,8,"16-6420-54760",15906,4865,"1","Yes",391740,49.42194444,85.04194444,"Mid","2011"
"4693",4693,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-24","2011-06-25",584,584,1300,1300,1,1,0.44,"Cleithrum",4,7,"16-6420-54760",15907,4866,"1","Yes",391741,49.42194444,85.04194444,"Mid","2011"
"4694",4694,49258501,492519,850231,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-24","2011-06-25",552,552,950,950,1,1,0.32,"Cleithrum",4,9,"16-6420-54760",15908,4864,"1","Yes",392332,49.42194444,85.04194444,"Mid","2011"
"4695",4695,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",710,710,1902,1902,2,2,0.51,"Cleithrum",7,5,"15-6775-54775",15910,24852,"1","Yes",284644,49.42638889,90.55222222,"Mid","2009"
"4696",4696,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",1008,1008,6200,6200,2,2,0.55,"Cleithrum",10,7,"15-6775-54775",15911,24849,"1","Yes",284620,49.42638889,90.55222222,"Mid","2009"
"4697",4697,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",942,942,5603,5603,2,2,0.62,"Cleithrum",12,6,"15-6775-54775",15912,24824,"1","Yes",284523,49.42638889,90.55222222,"Mid","2009"
"4698",4698,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",940,940,4936,4936,2,2,0.5,"Cleithrum",10,6,"15-6775-54775",15913,24825,"1","Yes",284524,49.42638889,90.55222222,"Mid","2009"
"4699",4699,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",676,676,1724,1724,1,1,0.73,"Cleithrum",6,7,"15-6775-54775",15914,24851,"1","Yes",284522,49.42638889,90.55222222,"Mid","2009"
"4700",4700,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",649,649,1622,1622,1,1,0.48,"Cleithrum",8,7,"15-6775-54775",15915,24848,"1","Yes",284521,49.42638889,90.55222222,"Mid","2009"
"4701",4701,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",548,548,874,874,2,2,0.2,"Cleithrum",3,7,"15-6775-54775",15916,24822,"1","Yes",284999,49.42638889,90.55222222,"Mid","2009"
"4702",4702,49259034,492535,903308,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",537,537,830,830,2,2,0.2,"Cleithrum",3,8,"15-6775-54775",15917,24853,"1","Yes",284645,49.42638889,90.55222222,"Mid","2009"
"4716",4716,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",528,528,780,780,1,1,0.37,"Cleithrum",5,7,"17-5590-54756",15933,7612,"1","Yes",441955,49.43222222,80.18666667,"Mid","2011"
"4717",4717,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",580,580,1050,1050,2,2,0.24,"Cleithrum",6,6,"17-5590-54756",15934,7616,"1","Yes",442100,49.43222222,80.18666667,"Mid","2011"
"4718",4718,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",572,572,1000,1000,2,2,0.3,"Cleithrum",7,6,"17-5590-54756",15935,7615,"1","Yes",442099,49.43222222,80.18666667,"Mid","2011"
"4719",4719,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",540,540,870,870,2,2,0.24,"Cleithrum",4,7,"17-5590-54756",15936,7614,"1","Yes",442070,49.43222222,80.18666667,"Mid","2011"
"4720",4720,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",516,516,750,750,2,2,0.36,"Cleithrum",4,8,"17-5590-54756",15937,7618,"1","Yes",442176,49.43222222,80.18666667,"Mid","2011"
"4721",4721,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",512,512,700,700,1,1,0.28,"Cleithrum",4,6,"17-5590-54756",15938,7613,"1","Yes",442071,49.43222222,80.18666667,"Mid","2011"
"4722",4722,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",508,508,750,750,2,2,0.2,"Cleithrum",4,8,"17-5590-54756",15939,7621,"1","Yes",441960,49.43222222,80.18666667,"Mid","2011"
"4723",4723,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",504,504,710,710,2,2,0.27,"Cleithrum",5,8,"17-5590-54756",15940,7617,"1","Yes",442110,49.43222222,80.18666667,"Mid","2011"
"4724",4724,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",494,494,620,620,1,1,0.39,"Cleithrum",5,7,"17-5590-54756",15941,7620,"1","Yes",441959,49.43222222,80.18666667,"Mid","2011"
"4725",4725,49268011,492556,801112,"Northern Pike","Northern Pike","2011-08-07",2011,"2011-08-07","2011-08-08",436,436,430,430,1,1,0.18,"Cleithrum",4,6,"17-5590-54756",15942,7619,"1","Yes",442175,49.43222222,80.18666667,"Mid","2011"
"4765",4765,49269007,492648,900725,"Northern Pike","Northern Pike","2008-08-09",2008,"2008-08-08","2008-08-09",517,517,786,786,1,1,0.2,"Cleithrum",3,8,"15-7085-54809",16054,25963,"1","Yes",186260,49.44666667,90.12361111,"Mid","2008"
"4766",4766,49269007,492648,900725,"Northern Pike","Northern Pike","2008-08-09",2008,"2008-08-08","2008-08-09",480,480,608,608,1,1,0.2,"Cleithrum",3,8,"15-7085-54809",16055,25954,"1","Yes",186698,49.44666667,90.12361111,"Mid","2008"
