"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"2098",2098,47098001,470937,800126,"Walleye","Walleye","2009-09-11",2009,"2009-09-10","2009-09-11",314,314,247,247,1,1,0.21,"Otolith",2,9,"17-5740-52232",8534,9481,"1X","Yes",265647,47.16027778,80.02388889,"Mid","2009"
"2099",2099,47098001,470937,800126,"Walleye","Walleye","2009-09-11",2009,"2009-09-10","2009-09-11",299,299,212,212,2,2,0.28,"Otolith",3,8,"17-5740-52232",8535,9480,"1X","Yes",265646,47.16027778,80.02388889,"Mid","2009"
"2111",2111,47118121,471140,812133,"Walleye","Walleye","2010-06-22",2010,"2010-06-22","2010-06-23",202,202,56,56,1,1,0.32,"Otolith",2,6,"17-4728-52266",8632,523,"1X","Yes",297663,47.19444444,81.35916667,"Mid","2010"
"2113",2113,47118121,471140,812133,"Walleye","Walleye","2010-06-22",2010,"2010-06-21","2010-06-22",564,564,1575,1575,1,1,1.1,"Otolith",11,8,"17-4728-52266",8621,515,"1X","Yes",297668,47.19444444,81.35916667,"Mid","2010"
"2114",2114,47118121,471140,812133,"Walleye","Walleye","2010-06-22",2010,"2010-06-21","2010-06-22",342,342,325,325,1,1,0.42,"Otolith",3,5,"17-4728-52266",8625,510,"1X","Yes",297694,47.19444444,81.35916667,"Mid","2010"
"2115",2115,47118121,471140,812133,"Walleye","Walleye","2010-06-22",2010,"2010-06-21","2010-06-22",324,324,270,270,1,1,0.34,"Otolith",3,8,"17-4728-52266",8627,525,"1X","Yes",297669,47.19444444,81.35916667,"Mid","2010"
"2116",2116,47118121,471140,812133,"Walleye","Walleye","2010-06-22",2010,"2010-06-21","2010-06-22",214,214,69,69,1,1,0.32,"Otolith",2,9,"17-4728-52266",8630,511,"1X","Yes",297695,47.19444444,81.35916667,"Mid","2010"
"2117",2117,47118121,471140,812133,"Walleye","Walleye","2010-06-22",2010,"2010-06-21","2010-06-22",206,206,80,80,1,1,0.28,"Otolith",2,8,"17-4728-52266",8631,514,"1X","Yes",297667,47.19444444,81.35916667,"Mid","2010"
"2118",2118,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",526,526,1250,1250,2,2,0.31,"Otolith",5,9,"17-5972-52300",8645,899,"1X","Yes",264744,47.21472222,79.71611111,"Mid","2009"
"2119",2119,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",513,513,1240,1240,2,2,0.55,"Otolith",11,9,"17-5972-52300",8646,900,"1X","Yes",264554,47.21472222,79.71611111,"Mid","2009"
"2120",2120,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",448,448,743,743,1,1,0.22,"Otolith",4,9,"17-5972-52300",8647,903,"1X","Yes",264751,47.21472222,79.71611111,"Mid","2009"
"2121",2121,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",315,315,205,205,2,2,0.14,"Otolith",2,9,"17-5972-52300",8649,885,"1X","Yes",264726,47.21472222,79.71611111,"Mid","2009"
"2122",2122,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",286,286,155,155,1,1,0.12,"Otolith",2,9,"17-5972-52300",8650,886,"1X","Yes",264727,47.21472222,79.71611111,"Mid","2009"
"2123",2123,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",230,230,81,81,2,2,0.08,"Otolith",1,9,"17-5972-52300",8651,905,"1X","Yes",264753,47.21472222,79.71611111,"Mid","2009"
"2124",2124,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",214,214,58,58,1,1,0.08,"Otolith",1,9,"17-5972-52300",8652,902,"1X","Yes",264750,47.21472222,79.71611111,"Mid","2009"
"2125",2125,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",208,208,54,54,1,1,0.1,"Otolith",1,9,"17-5972-52300",8653,898,"1X","Yes",264553,47.21472222,79.71611111,"Mid","2009"
"2126",2126,47127942,471253,794258,"Walleye","Walleye","2009-08-23",2009,"2009-08-22","2009-08-23",207,207,55,55,1,1,0.08,"Otolith",1,9,"17-5972-52300",8654,901,"1X","Yes",264555,47.21472222,79.71611111,"Mid","2009"
"2134",2134,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-24","2009-08-25",409,409,670,670,1,1,0.23,"Otolith",4,9,"17-5972-52300",8676,870,"1X","Yes",264530,47.21472222,79.71611111,"Mid","2009"
"2137",2137,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",671,671,2760,2760,2,2,0.58,"Otolith",10,8,"17-5972-52300",8672,883,"1X","Yes",264712,47.21472222,79.71611111,"Mid","2009"
"2138",2138,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",536,536,1400,1400,1,1,0.6,"Otolith",10,8,"17-5972-52300",8673,852,"1X","Yes",264509,47.21472222,79.71611111,"Mid","2009"
"2139",2139,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",532,532,1350,1350,2,2,0.33,"Otolith",5,9,"17-5972-52300",8674,929,"1X","Yes",264805,47.21472222,79.71611111,"Mid","2009"
"2140",2140,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",486,486,1010,1010,1,1,0.39,"Otolith",5,8,"17-5972-52300",8675,927,"1X","Yes",264573,47.21472222,79.71611111,"Mid","2009"
"2141",2141,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",372,372,379,379,2,2,0.19,"Otolith",3,9,"17-5972-52300",8677,896,"1X","Yes",264551,47.21472222,79.71611111,"Mid","2009"
"2142",2142,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",319,319,253,253,1,1,0.13,"Otolith",2,9,"17-5972-52300",8678,895,"1X","Yes",264741,47.21472222,79.71611111,"Mid","2009"
"2143",2143,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",292,292,178,178,1,1,0.14,"Otolith",2,9,"17-5972-52300",8679,897,"1X","Yes",264552,47.21472222,79.71611111,"Mid","2009"
"2144",2144,47127942,471253,794258,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",227,227,72,72,2,2,0.13,"Otolith",1,9,"17-5972-52300",8680,928,"1X","Yes",264574,47.21472222,79.71611111,"Mid","2009"
"2155",2155,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-18","2009-08-19",262,262,129,129,1,1,0.4,"Otolith",2,8,"17-5580-52276",8696,8898,"1X","Yes",265349,47.20166667,80.23388889,"Mid","2009"
"2156",2156,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-18","2009-08-19",252,252,105,105,1,1,0.34,"Otolith",2,9,"17-5580-52276",8698,8897,"1X","Yes",265348,47.20166667,80.23388889,"Mid","2009"
"2160",2160,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-18","2009-08-19",592,592,1700,1700,1,1,0.91,"Otolith",8,8,"17-5580-52276",8714,8896,"1X","Yes",265175,47.20166667,80.23388889,"Mid","2009"
"2162",2162,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",762,762,4325,4325,1,1,1.2,"Otolith",18,8,"17-5580-52276",8693,8902,"1X","Yes",265178,47.20166667,80.23388889,"Mid","2009"
"2163",2163,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",740,740,3700,3700,2,2,1.3,"Otolith",21,8,"17-5580-52276",8694,8890,"1X","Yes",265285,47.20166667,80.23388889,"Mid","2009"
"2164",2164,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",673,673,3000,3000,2,2,1,"Otolith",12,8,"17-5580-52276",8695,8889,"1X","Yes",265165,47.20166667,80.23388889,"Mid","2009"
"2165",2165,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",259,259,130,130,1,1,0.23,"Otolith",2,9,"17-5580-52276",8697,8933,"1X","Yes",265183,47.20166667,80.23388889,"Mid","2009"
"2170",2170,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",631,631,2200,2200,2,2,1.3,"Otolith",14,8,"17-5580-52276",8713,8906,"1X","Yes",265359,47.20166667,80.23388889,"Mid","2009"
"2171",2171,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",571,571,1600,1600,2,2,0.82,"Otolith",8,8,"17-5580-52276",8715,8870,"1X","Yes",265261,47.20166667,80.23388889,"Mid","2009"
"2172",2172,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",500,500,1150,1150,1,1,0.7,"Otolith",7,8,"17-5580-52276",8716,8903,"1X","Yes",265356,47.20166667,80.23388889,"Mid","2009"
"2173",2173,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",469,469,815,815,2,2,0.51,"Otolith",4,9,"17-5580-52276",8717,8891,"1X","Yes",265289,47.20166667,80.23388889,"Mid","2009"
"2174",2174,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",453,453,760,760,1,1,0.54,"Otolith",6,8,"17-5580-52276",8718,8888,"1X","Yes",265164,47.20166667,80.23388889,"Mid","2009"
"2175",2175,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",447,447,1050,1050,2,2,0.43,"Otolith",4,9,"17-5580-52276",8719,8936,"1X","Yes",265370,47.20166667,80.23388889,"Mid","2009"
"2176",2176,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",431,431,650,650,2,2,0.43,"Otolith",4,9,"17-5580-52276",8720,8932,"1X","Yes",265182,47.20166667,80.23388889,"Mid","2009"
"2177",2177,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",339,339,325,325,1,1,0.39,"Otolith",3,9,"17-5580-52276",8721,8904,"1X","Yes",265357,47.20166667,80.23388889,"Mid","2009"
"2178",2178,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",333,333,280,280,1,1,0.36,"Otolith",3,9,"17-5580-52276",8722,8905,"1X","Yes",265358,47.20166667,80.23388889,"Mid","2009"
"2179",2179,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",326,326,270,270,1,1,0.29,"Otolith",2,8,"17-5580-52276",8723,8946,"1X","Yes",265188,47.20166667,80.23388889,"Mid","2009"
"2180",2180,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",313,313,230,230,1,1,0.3,"Otolith",2,9,"17-5580-52276",8724,8935,"1X","Yes",265185,47.20166667,80.23388889,"Mid","2009"
"2181",2181,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",311,311,235,235,1,1,0.28,"Otolith",2,9,"17-5580-52276",8725,8937,"1X","Yes",265371,47.20166667,80.23388889,"Mid","2009"
"2182",2182,47128014,471206,801402,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",307,307,237,237,2,2,0.29,"Otolith",2,9,"17-5580-52276",8726,8934,"1X","Yes",265184,47.20166667,80.23388889,"Mid","2009"
"2186",2186,47128308,471249,830845,"Walleye","Walleye","2010-07-11",2010,"2010-07-10","2010-07-11",242,242,100,100,1,1,0.39,"Otolith",2,9,"17-3370-52303",8756,1973,"1X","Yes",308447,47.21361111,83.14583333,"Mid","2010"
"2194",2194,47128308,471249,830845,"Walleye","Walleye","2010-07-11",2010,"2010-07-10","2010-07-11",472,472,810,810,2,2,0.62,"Otolith",5,9,"17-3370-52303",8767,1974,"X1","Yes",308474,47.21361111,83.14583333,"Mid","2010"
"2195",2195,47128308,471249,830845,"Walleye","Walleye","2010-07-11",2010,"2010-07-10","2010-07-11",454,454,760,760,2,2,0.62,"Otolith",5,9,"17-3370-52303",8768,1972,"X1","Yes",308467,47.21361111,83.14583333,"Mid","2010"
"2196",2196,47128308,471249,830845,"Walleye","Walleye","2010-07-11",2010,"2010-07-10","2010-07-11",447,447,600,600,2,2,0.51,"Otolith",4,9,"17-3370-52303",8769,1965,"X1","Yes",308457,47.21361111,83.14583333,"Mid","2010"
"2205",2205,47138338,471329,833804,"Walleye","Walleye","2008-08-20",2008,"2008-08-20","2008-08-21",356,356,485,485,1,1,0.54,"Otolith",1,9,"17-3006-52333",8840,5625,"1","Yes",173129,47.22472222,83.63444444,"Mid","2008"
"2208",2208,47138338,471329,833804,"Walleye","Walleye","2008-08-20",2008,"2008-08-20","2008-08-21",416,416,760,760,1,1,0.82,"Otolith",3,9,"17-3006-52333",8843,5627,"1","Yes",173173,47.22472222,83.63444444,"Mid","2008"
"2209",2209,47138338,471329,833804,"Walleye","Walleye","2008-08-20",2008,"2008-08-20","2008-08-21",339,339,385,385,1,1,0.5,"Otolith",1,9,"17-3006-52333",8844,5623,"1","Yes",173128,47.22472222,83.63444444,"Mid","2008"
"2210",2210,47138338,471329,833804,"Walleye","Walleye","2008-08-20",2008,"2008-08-20","2008-08-21",340,340,360,360,1,1,0.5,"Otolith",1,9,"17-3006-52333",8845,5624,"1","Yes",173127,47.22472222,83.63444444,"Mid","2008"
"2211",2211,47138338,471329,833804,"Walleye","Walleye","2008-08-20",2008,"2008-08-20","2008-08-21",620,620,2500,2500,2,2,1.1,"Otolith",6,9,"17-3006-52333",8846,5622,"1","Yes",173111,47.22472222,83.63444444,"Mid","2008"
"2212",2212,47147957,471534,795422,"Walleye","Walleye","2009-07-07",2009,"2009-07-06","2009-07-07",258,258,160,160,1,1,0.18,"Otolith",2,9,"17-5827-52344",8861,2818,"1X","Yes",249481,47.25944444,79.90611111,"Mid","2009"
"2213",2213,47147957,471534,795422,"Walleye","Walleye","2009-07-07",2009,"2009-07-06","2009-07-07",270,270,150,150,1,1,0.21,"Otolith",2,8,"17-5827-52344",8862,2815,"1X","Yes",249480,47.25944444,79.90611111,"Mid","2009"
"2214",2214,47147957,471534,795422,"Walleye","Walleye","2009-07-07",2009,"2009-07-06","2009-07-07",274,274,150,150,2,2,0.18,"Otolith",2,9,"17-5827-52344",8863,2816,"1X","Yes",249585,47.25944444,79.90611111,"Mid","2009"
"2215",2215,47147957,471534,795422,"Walleye","Walleye","2009-07-07",2009,"2009-07-06","2009-07-07",560,560,1475,1475,1,1,0.41,"Otolith",6,8,"17-5827-52344",8864,2814,"1X","Yes",249479,47.25944444,79.90611111,"Mid","2009"
"2216",2216,47147957,471534,795422,"Walleye","Walleye","2009-07-07",2009,"2009-07-06","2009-07-07",242,242,100,100,2,2,0.13,"Otolith",2,9,"17-5827-52344",8865,2842,"1X","Yes",250137,47.25944444,79.90611111,"Mid","2009"
"2217",2217,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",675,675,2695,2695,1,1,1.3,"Otolith",20,7,"17-5827-52344",8866,2773,"1X","Yes",249532,47.25944444,79.90611111,"Mid","2009"
"2218",2218,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",436,436,732,732,1,1,0.21,"Otolith",4,8,"17-5827-52344",8867,2768,"1X","Yes",249455,47.25944444,79.90611111,"Mid","2009"
"2219",2219,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",516,516,1190,1190,2,2,0.33,"Otolith",6,9,"17-5827-52344",8868,2767,"1X","Yes",249454,47.25944444,79.90611111,"Mid","2009"
"2220",2220,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",332,332,303,303,1,1,0.2,"Otolith",3,9,"17-5827-52344",8869,2766,"1X","Yes",249453,47.25944444,79.90611111,"Mid","2009"
"2221",2221,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",327,327,283,283,1,1,0.2,"Otolith",3,9,"17-5827-52344",8870,2765,"1X","Yes",249452,47.25944444,79.90611111,"Mid","2009"
"2222",2222,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",409,409,565,565,1,1,0.26,"Otolith",4,8,"17-5827-52344",8871,2772,"1X","Yes",249531,47.25944444,79.90611111,"Mid","2009"
"2223",2223,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",256,256,135,135,1,1,0.19,"Otolith",2,8,"17-5827-52344",8872,2764,"1X","Yes",249451,47.25944444,79.90611111,"Mid","2009"
"2225",2225,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",522,522,1150,1150,1,1,0.53,"Otolith",8,7,"17-5827-52344",8880,2794,"1X","Yes",249546,47.25944444,79.90611111,"Mid","2009"
"2226",2226,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",414,414,650,650,2,2,0.23,"Otolith",4,8,"17-5827-52344",8881,2785,"1X","Yes",249464,47.25944444,79.90611111,"Mid","2009"
"2227",2227,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",406,406,600,600,1,1,0.25,"Dorsal Spine",3,7,"17-5827-52344",8882,2784,"1X","Yes",249463,47.25944444,79.90611111,"Mid","2009"
"2228",2228,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",324,324,300,300,2,2,0.19,"Otolith",3,9,"17-5827-52344",8883,2783,"1X","Yes",249462,47.25944444,79.90611111,"Mid","2009"
"2229",2229,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",276,276,195,195,2,2,0.16,"Otolith",2,9,"17-5827-52344",8885,2782,"1X","Yes",249461,47.25944444,79.90611111,"Mid","2009"
"2230",2230,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",331,331,325,325,1,1,0.26,"Dorsal Spine",3,6,"17-5827-52344",8886,2792,"1X","Yes",249544,47.25944444,79.90611111,"Mid","2009"
"2231",2231,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",312,312,282,282,1,1,0.19,"Otolith",3,9,"17-5827-52344",8887,2781,"1X","Yes",249460,47.25944444,79.90611111,"Mid","2009"
"2232",2232,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",376,376,498,498,2,2,0.22,"Otolith",3,6,"17-5827-52344",8888,2780,"1X","Yes",249459,47.25944444,79.90611111,"Mid","2009"
"2233",2233,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",245,245,136,136,2,2,0.16,"Otolith",2,9,"17-5827-52344",8889,2791,"1X","Yes",249543,47.25944444,79.90611111,"Mid","2009"
"2234",2234,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",262,262,153,153,2,2,0.18,"Otolith",2,9,"17-5827-52344",8890,2790,"1X","Yes",249542,47.25944444,79.90611111,"Mid","2009"
"2235",2235,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",265,265,151,151,2,2,0.16,"Otolith",2,9,"17-5827-52344",8891,2789,"1X","Yes",249541,47.25944444,79.90611111,"Mid","2009"
"2236",2236,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",325,325,325,325,2,2,0.19,"Otolith",3,8,"17-5827-52344",8893,2788,"1X","Yes",249540,47.25944444,79.90611111,"Mid","2009"
"2237",2237,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",398,398,511,511,1,1,0.24,"Otolith",4,8,"17-5827-52344",8894,2787,"1X","Yes",249539,47.25944444,79.90611111,"Mid","2009"
"2238",2238,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",399,399,525,525,2,2,0.28,"Otolith",4,8,"17-5827-52344",8895,2786,"1X","Yes",249538,47.25944444,79.90611111,"Mid","2009"
"2239",2239,47147957,471534,795422,"Walleye","Walleye","2009-07-08",2009,"2009-07-07","2009-07-08",708,708,3380,3380,2,2,0.94,"Otolith",11,7,"17-5827-52344",8896,2774,"1X","Yes",249533,47.25944444,79.90611111,"Mid","2009"
"2246",2246,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",398,398,510,510,2,2,0.09,"Otolith",4,9,"17-4148-52820",8967,1055,"1X","Yes",272598,47.23777778,82.13444444,"Mid","2009"
"2247",2247,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",392,392,480,480,2,2,0.18,"Otolith",4,9,"17-4148-52820",8968,1063,"1X","Yes",272605,47.23777778,82.13444444,"Mid","2009"
"2248",2248,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",392,392,580,580,1,1,0.08,"Otolith",4,9,"17-4148-52820",8969,1051,"1X","Yes",272594,47.23777778,82.13444444,"Mid","2009"
"2249",2249,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",336,336,325,325,1,1,0.09,"Otolith",4,9,"17-4148-52820",8970,1053,"1X","Yes",272596,47.23777778,82.13444444,"Mid","2009"
"2250",2250,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",320,320,255,255,2,2,0.1,"Otolith",3,9,"17-4148-52820",8971,1075,"1X","Yes",272572,47.23777778,82.13444444,"Mid","2009"
"2251",2251,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",318,318,240,240,1,1,0.11,"Otolith",3,9,"17-4148-52820",8972,1061,"1X","Yes",272565,47.23777778,82.13444444,"Mid","2009"
"2252",2252,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",284,284,174,174,2,2,0.08,"Otolith",2,9,"17-4148-52820",8973,1067,"1X","Yes",272609,47.23777778,82.13444444,"Mid","2009"
"2253",2253,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",282,282,170,170,2,2,0.14,"Otolith",2,9,"17-4148-52820",8974,1054,"1X","Yes",272597,47.23777778,82.13444444,"Mid","2009"
"2254",2254,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",260,260,135,135,2,2,0.1,"Otolith",2,9,"17-4148-52820",8975,1047,"1X","Yes",272562,47.23777778,82.13444444,"Mid","2009"
"2255",2255,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",196,196,56,56,2,2,0.07,"Otolith",1,9,"17-4148-52820",8976,1074,"1X","Yes",272561,47.23777778,82.13444444,"Mid","2009"
"2256",2256,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",556,556,1350,1350,2,2,0.52,"Otolith",11,8,"17-4148-52820",8977,1062,"1X","Yes",272604,47.23777778,82.13444444,"Mid","2009"
"2257",2257,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",488,488,1000,1000,1,1,0.64,"Otolith",16,9,"17-4148-52820",8978,1049,"1X","Yes",272592,47.23777778,82.13444444,"Mid","2009"
"2258",2258,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",470,470,900,900,1,1,0.34,"Otolith",10,9,"17-4148-52820",8979,1048,"1X","Yes",272591,47.23777778,82.13444444,"Mid","2009"
"2259",2259,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",446,446,730,730,1,1,0.17,"Otolith",6,9,"17-4148-52820",8980,1064,"1X","Yes",272606,47.23777778,82.13444444,"Mid","2009"
"2260",2260,47148208,471416,820804,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",442,442,800,800,1,1,0.16,"Otolith",5,9,"17-4148-52820",8981,1050,"1X","Yes",272593,47.23777778,82.13444444,"Mid","2009"
