WATERBODY_CODE,LATITUDE,LONGITUDE,SPECIES_NAME,name,SAMPLE_DATE,Netting_Start_Date,Netting_End_Date,Len2mm,Total_Length,WEIGHT,Round_Weight,SexID,Sex_ID,VALUE,Aging_Structure,Assessed_Fish_Age,Assessed_Age_Confidence,Waterbody_LID,ON_Hg_BSM_years_ID,qryContaminant_link_fish_age_date_tissue_ID,Tissues_Sampled,Contaminant_Samples_Taken,FN3_individual_fish_id
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-15,2011-08-15,2011-08-16,431,431,1260,1260,2,2,0.43,Dorsal Spine,6,6,17-6539-50341,4057,27742,1X,Yes,400666
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-15,2011-08-15,2011-08-16,324,324,454,454,2,2,0.11,Dorsal Spine,5,7,17-6539-50341,4058,27734,1X,Yes,400668
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-15,2011-08-15,2011-08-16,316,316,444,444,2,2,0.1,Dorsal Spine,5,6,17-6539-50341,4059,27737,1X,Yes,400667
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-15,2011-08-15,2011-08-16,315,315,440,440,1,1,0.13,Dorsal Spine,4,7,17-6539-50341,4060,27736,1X,Yes,400455
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-15,2011-08-15,2011-08-16,293,293,350,350,1,1,0.1,Dorsal Spine,4,6,17-6539-50341,4061,27739,1X,Yes,400454
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-15,2011-08-15,2011-08-16,265,265,260,260,2,2,0.12,Dorsal Spine,3,8,17-6539-50341,4062,27746,1X,Yes,400459
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-16,2011-08-16,2011-08-17,432,432,675,675,2,2,0.1,Otolith,5,7,17-6539-50341,4066,27731,1X,Yes,400451
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-16,2011-08-16,2011-08-17,419,419,600,600,2,2,0.13,Otolith,4,8,17-6539-50341,4067,27730,1X,Yes,400452
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-16,2011-08-16,2011-08-17,371,371,390,390,2,2,0.08,Otolith,4,6,17-6539-50341,4068,27729,1X,Yes,400453
45267902,452640,790152,Smallmouth Bass,Smallmouth Bass,2011-08-16,2011-08-16,2011-08-17,459,459,1620,1620,1,1,0.36,Dorsal Spine,13,5,17-6539-50341,4069,27728,1X,Yes,400516
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-17,2011-08-17,2011-08-18,514,514,1380,1380,1,1,0.13,Otolith,9,7,17-6539-50341,4070,27722,1X,Yes,400448
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-17,2011-08-17,2011-08-18,503,503,1075,1075,1,1,0.11,Otolith,8,9,17-6539-50341,4071,27721,1X,Yes,400480
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-17,2011-08-17,2011-08-18,492,492,1210,1210,2,2,0.13,Otolith,9,6,17-6539-50341,4072,27720,1X,Yes,400447
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-17,2011-08-17,2011-08-18,490,490,1140,1140,1,1,0.06,Otolith,5,7,17-6539-50341,4073,27725,1X,Yes,400449
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-17,2011-08-17,2011-08-18,450,450,958,958,1,1,0.09,Otolith,5,8,17-6539-50341,4074,27727,1X,Yes,400493
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-17,2011-08-17,2011-08-18,499,499,1140,1140,2,2,0.11,Otolith,8,7,17-6539-50341,4076,27724,1X,Yes,400450
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-18,2011-08-18,2011-08-19,317,317,282,282,2,2,0.05,Otolith,3,8,17-6539-50341,4077,27714,1X,Yes,400477
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-18,2011-08-18,2011-08-19,438,438,730,730,2,2,0.1,Otolith,5,9,17-6539-50341,4078,27719,1X,Yes,400478
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-18,2011-08-18,2011-08-19,623,623,2350,2350,2,2,0.47,Otolith,25,6,17-6539-50341,4079,27715,1X,Yes,400443
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-18,2011-08-18,2011-08-19,515,515,1310,1310,1,1,0.15,Otolith,12,8,17-6539-50341,4080,27716,1X,Yes,400445
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-18,2011-08-18,2011-08-19,419,419,630,630,2,2,0.06,Otolith,5,7,17-6539-50341,4081,27718,1X,Yes,400446
45267902,452640,790152,Lake Trout,Lake Trout,2011-08-18,2011-08-18,2011-08-19,405,405,595,595,2,2,0.06,Otolith,4,7,17-6539-50341,4082,27717,1X,Yes,400444
45277751,452652,775009,Smallmouth Bass,Smallmouth Bass,2010-08-09,2010-08-09,2010-08-10,406,406,1050,1050,2,2,0.71,Dorsal Spine,5,8,18-2782-50364,4114,27432,1X,Yes,323837
45277751,452652,775009,Smallmouth Bass,Smallmouth Bass,2010-08-09,2010-08-09,2010-08-10,486,486,1800,1800,2,2,1.3,Dorsal Spine,10,5,18-2782-50364,4132,27433,1X,Yes,323838
45277751,452652,775009,Smallmouth Bass,Smallmouth Bass,2010-08-09,2010-08-09,2010-08-10,284,284,350,350,2,2,0.29,Dorsal Spine,4,8,18-2782-50364,4136,27435,1X,Yes,323832
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-11,2011-07-11,2011-07-12,370,370,658,658,1,1,0.6,Dorsal Spine,6,6,17-6571-50360,4137,27828,1X,Yes,386411
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-11,2011-07-11,2011-07-12,336,336,470,470,2,2,0.39,Dorsal Spine,6,6,17-6571-50360,4138,27829,1X,Yes,386412
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-11,2011-07-11,2011-07-12,413,413,825,825,1,1,1,Dorsal Spine,7,6,17-6571-50360,4139,27835,1X,Yes,386433
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-11,2011-07-11,2011-07-12,393,393,750,750,2,2,0.8,Dorsal Spine,8,7,17-6571-50360,4140,27825,1X,Yes,386402
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-11,2011-07-11,2011-07-12,363,363,632,632,1,1,0.77,Dorsal Spine,8,5,17-6571-50360,4141,27826,1X,Yes,386410
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-11,2011-07-11,2011-07-12,326,326,416,416,1,1,0.53,Dorsal Spine,5,8,17-6571-50360,4142,27830,1X,Yes,386413
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,596,596,2180,2180,2,2,1.6,Otolith,11,6,17-6571-50360,4144,27816,1X,Yes,386216
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,568,568,1960,1960,2,2,0.66,Otolith,7,6,17-6571-50360,4145,27821,1X,Yes,386220
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,530,530,1450,1450,1,1,0.92,Otolith,12,2,17-6571-50360,4146,27824,1,Yes,386401
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,508,508,1340,1340,2,2,0.69,Otolith,9,7,17-6571-50360,4147,27817,1X,Yes,386217
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,498,498,1250,1250,1,1,0.82,Otolith,8,6,17-6571-50360,4148,27823,1X,Yes,386396
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,478,478,1100,1100,2,2,0.73,Otolith,6,5,17-6571-50360,4149,27818,1X,Yes,386218
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-12,2011-07-12,2011-07-13,439,439,1020,1020,1,1,0.69,Dorsal Spine,8,6,17-6571-50360,4150,27819,1X,Yes,386393
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-12,2011-07-12,2011-07-13,388,388,800,800,2,2,0.76,Dorsal Spine,6,8,17-6571-50360,4151,27815,1X,Yes,386215
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-12,2011-07-12,2011-07-13,379,379,740,740,1,1,1.6,Dorsal Spine,6,8,17-6571-50360,4152,27820,1X,Yes,386219
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-12,2011-07-12,2011-07-13,378,378,800,800,1,1,0.86,Dorsal Spine,6,7,17-6571-50360,4153,27813,1X,Yes,386381
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-12,2011-07-12,2011-07-13,483,483,1080,1080,2,2,0.63,Otolith,6,6,17-6571-50360,4154,27822,1X,Yes,386397
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-13,2011-07-13,2011-07-14,370,370,680,680,1,1,0.76,,,,17-6571-50360,4155,27807,1,Yes,386237
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-13,2011-07-13,2011-07-14,455,455,1200,1200,2,2,1.6,,,,17-6571-50360,4156,27808,1,Yes,386238
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-13,2011-07-13,2011-07-14,437,437,1100,1100,2,2,1.2,,,,17-6571-50360,4157,27809,1X,Yes,386239
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-13,2011-07-13,2011-07-14,288,288,270,270,1,1,0.31,,,,17-6571-50360,4158,27812,1,Yes,386314
45277859,452742,785926,Smallmouth Bass,Smallmouth Bass,2011-07-13,2011-07-13,2011-07-14,307,307,400,400,2,2,0.5,,,,17-6571-50360,4160,27810,1,Yes,386312
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-14,2011-07-14,2011-07-15,571,571,1800,1800,1,1,0.98,Otolith,10,7,17-6571-50360,4161,27806,1X,Yes,386229
45277859,452742,785926,Lake Trout,Lake Trout,2011-07-14,2011-07-14,2011-07-15,589,589,2200,2200,1,1,0.95,Otolith,10,1,17-6571-50360,4162,27805,1X,Yes,386214
45287558,4528,7558,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,555,555,1670,1670,2,2,1.1,Otolith,14,7,18-4334-50239,4168,26884,1,Yes,229355
45287558,4528,7558,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,517,517,1350,1350,2,2,0.75,Otolith,14,7,18-4334-50239,4169,26882,1,Yes,229438
45287558,4528,7558,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,363,363,410,410,2,2,0.73,Otolith,14,8,18-4334-50239,4171,26883,1,Yes,229441
45287558,4528,7558,Northern Pike,Northern Pike,2009-07-16,2009-07-15,2009-07-16,640,640,1440,1440,2,2,0.48,Cleithrum,6,6,18-4334-50239,4174,26889,1,Yes,229579
45287558,4528,7558,Northern Pike,Northern Pike,2009-07-16,2009-07-15,2009-07-16,602,602,1260,1260,1,1,0.66,Cleithrum,5,5,18-4334-50239,4176,26890,1,Yes,229580
45287558,4528,7558,Northern Pike,Northern Pike,2009-07-16,2009-07-15,2009-07-16,446,446,520,520,1,1,0.12,Cleithrum,2,6,18-4334-50239,4180,26891,1,Yes,229593
45307628,4530,7628,Smallmouth Bass,Smallmouth Bass,2009-08-17,2009-08-17,2009-08-18,278,278,270,270,2,2,0.45,,,,17-5733-52151,4221,9103,1,Yes,262151
45307628,4530,7628,Smallmouth Bass,Smallmouth Bass,2009-08-17,2009-08-17,2009-08-18,224,224,140,140,2,2,0.18,Scales (left side),3,7,18-3854-50393,4228,26751,1X,Yes,235819
45307628,4530,7628,Walleye,Walleye,2009-08-17,2009-08-17,2009-08-18,347,347,375,375,2,2,0.32,Scales (left side),3,6,18-3854-50393,4232,26750,1X,Yes,235988
45307628,4530,7628,Walleye,Walleye,2009-08-17,2009-08-17,2009-08-18,326,326,260,260,2,2,0.64,Scales (left side),5,6,18-3854-50393,4233,26744,1X,Yes,235816
45307628,4530,7628,Walleye,Walleye,2009-08-17,2009-08-17,2009-08-18,314,314,240,240,1,1,0.68,Scales (left side),3,6,18-3854-50393,4238,26745,1X,Yes,235818
45307628,4530,7628,Walleye,Walleye,2009-08-17,2009-08-17,2009-08-18,273,273,140,140,1,1,0.46,Scales (left side),2,6,18-3854-50393,4241,26748,1X,Yes,235976
45317956,453049,795559,Northern Pike,Northern Pike,2011-06-27,2011-06-27,2011-06-28,505,505,825,825,1,1,0.44,,,,17-5833-50403,4280,27929,1,Yes,385773
45317956,453049,795559,Walleye,Walleye,2011-06-27,2011-06-27,2011-06-28,574,574,1650,1650,2,2,0.73,Otolith,7,9,17-5833-50403,4281,27936,1X,Yes,385774
45317956,453049,795559,Northern Pike,Northern Pike,2011-06-28,2011-06-28,2011-06-29,605,605,1450,1450,1,1,0.26,,,,17-5833-50403,4283,27930,1,Yes,385770
45317956,453049,795559,Northern Pike,Northern Pike,2011-06-28,2011-06-28,2011-06-29,748,748,2900,2900,2,2,0.52,,,,17-5833-50403,4284,27941,1,Yes,385786
45317956,453049,795559,Northern Pike,Northern Pike,2011-06-28,2011-06-28,2011-06-29,555,555,1100,1100,1,1,0.4,,,,17-5833-50403,4286,27940,1,Yes,385769
45317956,453049,795559,Northern Pike,Northern Pike,2011-06-28,2011-06-28,2011-06-29,550,550,1200,1200,2,2,0.36,,,,17-5833-50403,4287,27931,1,Yes,385795
45317956,453049,795559,Walleye,Walleye,2011-06-28,2011-06-28,2011-06-29,579,579,2000,2000,2,2,0.58,Otolith,6,9,17-5833-50403,4288,27935,1X,Yes,385768
45317956,453049,795559,Walleye,Walleye,2011-06-28,2011-06-28,2011-06-29,437,437,800,800,1,1,0.36,Otolith,4,9,17-5833-50403,4289,27934,1X,Yes,385767
45337703,453353,770254,Walleye,Walleye,2010-08-03,2010-08-03,2010-08-04,469,469,900,900,1,1,0.58,Otolith,6,9,18-3401-50475,4312,27495,1X,Yes,312534
45337703,453353,770254,Walleye,Walleye,2010-08-03,2010-08-03,2010-08-04,442,442,750,750,2,2,0.43,Otolith,5,9,18-3401-50475,4313,27485,1X,Yes,312480
45337703,453353,770254,Walleye,Walleye,2010-08-03,2010-08-03,2010-08-04,403,403,550,550,2,2,0.4,Scales (left side),3,9,18-3401-50475,4316,27494,1X,Yes,312536
45337703,453353,770254,Smallmouth Bass,Smallmouth Bass,2010-08-03,2010-08-03,2010-08-04,464,464,1500,1500,2,2,0.82,Dorsal Spine,13,5,18-3401-50475,4327,27498,1X,Yes,312121
45337703,453353,770254,Smallmouth Bass,Smallmouth Bass,2010-08-03,2010-08-03,2010-08-04,415,415,1150,1150,1,1,0.62,Dorsal Spine,5,8,18-3401-50475,4330,27484,1X,Yes,312122
45337703,453353,770254,Smallmouth Bass,Smallmouth Bass,2010-08-03,2010-08-03,2010-08-04,407,407,1050,1050,1,1,0.78,Dorsal Spine,7,5,18-3401-50475,4331,27480,1X,Yes,312123
45337703,453353,770254,Walleye,Walleye,2010-08-03,2010-08-03,2010-08-04,508,508,1050,1050,2,2,0.69,Otolith,7,8,18-3401-50475,4332,27486,1X,Yes,312479
45337703,453353,770254,Walleye,Walleye,2010-08-03,2010-08-03,2010-08-04,484,484,1000,1000,2,2,0.54,Scales (left side),5,9,18-3401-50475,4333,27496,1X,Yes,312535
45347721,453356,771928,Smallmouth Bass,Smallmouth Bass,2009-07-20,2009-07-20,2009-07-21,392,392,1200,1200,2,2,0.6,Scales (left side),6,7,18-3186-50482,4355,27250,1X,Yes,216977
45347721,453356,771928,Smallmouth Bass,Smallmouth Bass,2009-07-20,2009-07-20,2009-07-21,391,391,1010,1010,1,1,0.29,Scales (left side),4,7,18-3186-50482,4356,27248,1X,Yes,216853
45347721,453356,771928,Smallmouth Bass,Smallmouth Bass,2009-07-20,2009-07-20,2009-07-21,370,370,800,800,2,2,0.44,Scales (left side),4,7,18-3186-50482,4358,27247,1X,Yes,216855
45347721,453356,771928,Smallmouth Bass,Smallmouth Bass,2009-07-20,2009-07-20,2009-07-21,350,350,650,650,1,1,0.32,Scales (left side),4,8,18-3186-50482,4359,27249,1X,Yes,216976
45347721,453356,771928,Walleye,Walleye,2009-07-20,2009-07-20,2009-07-21,558,558,2100,2100,2,2,0.77,Otolith,5,8,18-3186-50482,4367,27251,1X,Yes,216975
45367430,4536,7430,Walleye,Walleye,2009-07-31,2009-07-30,2009-07-31,334,334,325,325,2,2,0.61,Otolith,4,8,18-5390-50495,4396,26768,1,Yes,240044
45377751,453648,775054,Lake Trout,Lake Trout,2008-07-25,2008-07-24,2008-07-25,691,691,2862,2862,1,1,1.3,Otolith,15,5,18-2779-50548,4418,26980,1X,Yes,121843
45377751,453648,775054,Lake Trout,Lake Trout,2008-07-25,2008-07-24,2008-07-25,546,546,1264,1264,1,1,0.5,Otolith,9,6,18-2779-50548,4420,26979,1X,Yes,121683
45387933,453834,793450,Walleye,Walleye,2008-07-16,2008-07-15,2008-07-16,502,502,1100,1100,1,1,1.6,Otolith,11,7,17-6111-50550,4522,27012,1,Yes,117762
45387933,453834,793450,Walleye,Walleye,2008-07-16,2008-07-15,2008-07-16,359,359,370,370,1,1,0.9,Scales (left side),4,5,17-6111-50550,4523,27011,1,Yes,117968
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-03,2008-07-04,451,451,752,752,2,2,0.47,Otolith,6,7,18-2810-50600,4528,27143,1,Yes,114780
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-03,2008-07-04,406,406,538,538,2,2,0.26,Otolith,6,5,18-2810-50600,4529,27142,1,Yes,114779
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-03,2008-07-04,431,431,602,602,2,2,0.46,Otolith,6,6,18-2810-50600,4530,27145,1,Yes,114778
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-03,2008-07-04,460,460,774,774,2,2,0.85,Otolith,8,5,18-2810-50600,4531,27144,1,Yes,114777
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-02,2008-07-03,345,345,340,340,2,2,0.23,Otolith,6,8,18-2810-50600,4524,27141,1,Yes,114784
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-02,2008-07-03,265,265,142,142,4,4,0.16,Otolith,4,9,18-2810-50600,4525,27138,1,Yes,114765
45397748,453940,774840,Lake Trout,Lake Trout,2008-07-03,2008-07-02,2008-07-03,503,503,1108,1108,1,1,0.6,Otolith,14,8,18-2810-50600,4526,27139,1,Yes,114785
45407655,454057,765443,Smallmouth Bass,Smallmouth Bass,2009-06-23,2009-06-23,2009-06-24,362,362,1000,1000,2,2,0.57,Scales (left side),6,7,18-3511-50603,4583,27357,1X,Yes,208151
45407655,454057,765443,Smallmouth Bass,Smallmouth Bass,2009-06-23,2009-06-23,2009-06-24,350,350,700,700,2,2,0.44,Scales (left side),5,8,18-3511-50603,4585,27358,1X,Yes,208150
45407655,454057,765443,Smallmouth Bass,Smallmouth Bass,2009-06-23,2009-06-23,2009-06-24,335,335,600,600,2,2,0.28,Scales (left side),4,7,18-3511-50603,4586,27359,1X,Yes,208149
45407655,454057,765443,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,645,645,2300,2300,2,2,1,Otolith,12,8,18-3511-50603,4588,27346,1X,Yes,208272
45407655,454057,765443,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,610,610,2500,2500,2,2,0.84,Otolith,8,8,18-3511-50603,4590,27347,1X,Yes,208273
45407655,454057,765443,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,592,592,2200,2200,2,2,0.71,Otolith,8,7,18-3511-50603,4591,27344,1X,Yes,208154
45407655,454057,765443,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,550,550,2000,2000,2,2,1.1,Otolith,11,7,18-3511-50603,4592,27345,1X,Yes,208153
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,191,191,50,50,2,2,0.29,Dorsal Spine,1,5,17-6320-50600,4646,28062,1X,Yes,400005
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,405,405,532,532,1,1,0.9,Otolith,4,9,17-6320-50600,4647,28058,1X,Yes,399635
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,396,396,518,518,1,1,1.4,Dorsal Spine,5,9,17-6320-50600,4648,28067,1X,Yes,400017
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-09,2011-08-09,2011-08-10,680,680,1925,1925,1,1,1.5,Cleithrum,3,7,17-6320-50600,4649,28080,1,Yes,399639
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-09,2011-08-09,2011-08-10,658,658,1875,1875,1,1,1.3,Cleithrum,3,7,17-6320-50600,4650,28079,1,Yes,400038
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-09,2011-08-09,2011-08-10,580,580,1325,1325,2,2,0.97,Cleithrum,3,7,17-6320-50600,4651,28081,1,Yes,399638
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-09,2011-08-09,2011-08-10,411,411,1042,1042,2,2,1.2,Scales (left side),6,9,17-6320-50600,4652,28064,1X,Yes,400007
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-09,2011-08-09,2011-08-10,263,263,260,260,2,2,0.46,Dorsal Spine,3,9,17-6320-50600,4653,28066,1X,Yes,400004
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-09,2011-08-09,2011-08-10,205,205,120,120,2,2,0.34,Scales (left side),2,9,17-6320-50600,4654,28065,1X,Yes,400003
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,650,650,2550,2550,2,2,3.8,Otolith,13,9,17-6320-50600,4655,28059,1X,Yes,399636
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,623,623,2300,2300,2,2,2.8,Otolith,10,9,17-6320-50600,4656,28060,1X,Yes,399637
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,422,422,542,542,2,2,1.1,Otolith,5,9,17-6320-50600,4657,28078,1X,Yes,400037
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,326,326,260,260,2,2,1,Dorsal Spine,4,9,17-6320-50600,4658,28063,1X,Yes,400006
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,271,271,146,146,2,2,0.74,Dorsal Spine,3,9,17-6320-50600,4659,28073,1X,Yes,400021
45417918,454055,791827,Walleye,Walleye,2011-08-09,2011-08-09,2011-08-10,217,217,80,80,1,1,0.27,Dorsal Spine,2,5,17-6320-50600,4662,28061,1X,Yes,399634
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-10,2011-08-10,2011-08-11,262,262,228,228,2,2,0.35,Dorsal Spine,2,6,17-6320-50600,4664,28056,1X,Yes,399967
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,626,626,2450,2450,2,2,3.9,Otolith,13,9,17-6320-50600,4665,28048,1X,Yes,399917
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,626,626,2250,2250,2,2,1.9,Otolith,13,8,17-6320-50600,4666,28047,1X,Yes,399916
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,585,585,1910,1910,2,2,3,Otolith,9,9,17-6320-50600,4667,28057,1X,Yes,399968
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,569,569,1620,1620,1,1,2.8,Otolith,8,9,17-6320-50600,4668,28023,1X,Yes,399622
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,494,494,1000,1000,1,1,2.8,Otolith,14,9,17-6320-50600,4669,28030,1X,Yes,399883
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,487,487,1000,1000,2,2,1.8,Otolith,6,9,17-6320-50600,4670,28033,1X,Yes,399620
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,479,479,1040,1040,1,1,2,Otolith,7,9,17-6320-50600,4671,28032,1X,Yes,399885
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,465,465,800,800,1,1,1.1,Otolith,4,9,17-6320-50600,4672,28031,1X,Yes,399884
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,424,424,600,600,2,2,1.4,Otolith,5,9,17-6320-50600,4673,28027,1X,Yes,399617
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,402,402,500,500,1,1,1.2,Otolith,4,9,17-6320-50600,4674,28022,1X,Yes,399618
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,330,330,266,266,1,1,1.1,Dorsal Spine,5,9,17-6320-50600,4675,28026,1X,Yes,399619
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,323,323,242,242,1,1,1,Dorsal Spine,3,9,17-6320-50600,4676,28025,1X,Yes,399882
45417918,454055,791827,Walleye,Walleye,2011-08-10,2011-08-10,2011-08-11,281,281,160,160,1,1,0.63,Otolith,3,9,17-6320-50600,4677,28024,1X,Yes,399621
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-11,2011-08-11,2011-08-12,770,770,3150,3150,2,2,2.3,Cleithrum,8,7,17-6320-50600,4678,28010,1,Yes,399868
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-11,2011-08-11,2011-08-12,744,744,2890,2890,1,1,2.3,Cleithrum,5,6,17-6320-50600,4679,28006,1,Yes,399839
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-11,2011-08-11,2011-08-12,700,700,2250,2250,2,2,1.5,Cleithrum,3,7,17-6320-50600,4680,28005,1,Yes,399608
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-11,2011-08-11,2011-08-12,640,640,1950,1950,1,1,2.4,Cleithrum,5,7,17-6320-50600,4681,28007,1,Yes,399838
45417918,454055,791827,Northern Pike,Northern Pike,2011-08-11,2011-08-11,2011-08-12,457,457,565,565,1,1,0.39,Scales (left side),1,8,17-6320-50600,4682,28008,1,Yes,399840
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-11,2011-08-11,2011-08-12,429,429,1125,1125,2,2,1,Dorsal Spine,8,8,17-6320-50600,4683,28002,1X,Yes,399843
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-11,2011-08-11,2011-08-12,410,410,888,888,2,2,1,Dorsal Spine,5,8,17-6320-50600,4684,28016,1X,Yes,399609
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-11,2011-08-11,2011-08-12,376,376,675,675,2,2,0.63,Dorsal Spine,4,8,17-6320-50600,4685,28004,1X,Yes,399841
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-11,2011-08-11,2011-08-12,369,369,775,775,2,2,0.77,Dorsal Spine,4,8,17-6320-50600,4686,28003,1X,Yes,399842
45417918,454055,791827,Smallmouth Bass,Smallmouth Bass,2011-08-22,2011-08-22,2011-08-23,466,466,1380,1380,2,2,2,Dorsal Spine,8,7,17-6320-50600,4687,27996,1X,Yes,399605
